product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,review_id,review_title,review_content,img_link
B088GXTJM3,"DIGITEK® (DLS-9FT) Lightweight & Portable Aluminum Alloy Light Stand for Ring Light, Reflector, Flash Units, Diffuser, Portrait, Softbox, Studio Lighting & More Ideal for Outdoor & Indoor Shoots","Electronics,Cameras&Photography,Accessories,PhotoStudio&Lighting,PhotoBackgroundAccessories,BackgroundSupports",699.0,1299.0,46,4.3,6183,"HEAVY-DUTY & LIGHT-WEIGHT: This must have light stand is strong enough to hold most equipment yet compact and light weight enough for travel. Made of strong yet lightweight aluminum, this Light stand transitions effortlessly from one spot to another and transports easily. This Light stand offers a collapsible design where the handle rotates down, the legs contract and everything folds in, creating a short, compact size.|JERK PROOF & PRACTICAL DESIGN: Comes with shock absorption springs mechanism that protects equipment and fingers from damage & requires less efforts to assemble and disassemble. It’s all 3 sections are secured with flip locks for better hold and slip free experience.|CRAFTED FOR BEGINNERS TO PROFESSIONALS: Capture vivid, professional-style photographs under perfect light with help of Digitek Light stand DLS009 FT. From a novice to a professional anyone can use this equipment. Compatible with most ring lights, light lamps, reflectors, umbrellas, Flash units, etc.|SUPPORTS MULTIPLE LIGHT ATTACHMENTS: This handy Light stand accommodates a wide range of most light lamps, reflectors, umbrellas and comes loaded with user-friendly functions.|HANDY AND RELIABLE STAND: This light stand gives you a chance to discover endless lighting possibilities. Widely compatible with studio lights, flash units, ring lights, led video lights, LED panels reflectors, umbrellas, light lamps, projectors etc. Thus helps you target the light to your subject at any angle. Perfect for indoor / outdoor shooting, live streaming, video calling, flat lay & more.","R1KOODMSYFQFQK,R1WX5RVYVOE2Z8,RU34IVNRBGN2X,R115NGNFV75VQZ,R2IELMO4REP9U3,R2CGUT8QR29GBL,RP30K2QKPN7RL,R2527FDBEJ54SC","Good,Good stand in this price,Stability,Product is good quality but it has scratchs on it.,Strong durability,nice product,Fantastic,Best light stand","Nice product. Will recommend. Improve packing quality.  Had minor scratches on the product.,Amazing stand in this price by AmazonReally just loved it,Stand stability is good. Worth productQuality of material is enough for all purpose decorations.,Product which I have received got the exact product but there were scratch marks on body and the product box was damaged from top. As it is for gift i couldn't replace it because after replacement I will not get the product on time. Please before sending the product re check the product quality and packaging.,Good,good,Nice product,I'm very happy buying this product, the legs so much strong, and height is 9ft, preety niceThankyou Amazon",https://m.media-amazon.com/images/I/31ouSkwWDmL._SX300_SY300_QL70_FMwebp_.jpg
B099S26HWG,"Classmate Pulse 1 Subject Notebook - 240mm x 180mm , Soft Cover, 180 Pages, Single Line, Pack of 4","OfficeProducts,OfficePaperProducts,Paper,Stationery,Notebooks,WritingPads&Diaries,CompositionNotebooks",300.0,300.0,0,4.2,419,"The cover design of the notebook is subject to change, it depends on stock availability|Single line notebook, 180 pages, spiral binding, soft cover, 240mm x180mm|Classmate uses eco friendly and elemental chlorine free paper|This notebook consists of papers","R3I568NWPF5187,R19KS9NAHZME09,R384JBLG7VAYNP,R3T6PJ40WKL2M2,R2HOVG7RABKNQ7,R2PVJY6ZKTLSAS,R2PIAZDEUTARUA,R8S61DB3WGBVT","Pages size is small but good quality,Okay,Quality,Best,Classmate pulse,Best paper,Good,I loved it...","Pages are small,Okay okay,Best product but size is too small,,Quality is goodGreat notebook,Beast paper and spring,Good,https://m.media-amazon.com/images/I/71wZSQwwaGL._SY88.jpg",https://m.media-amazon.com/images/I/51h6eqwfePS._SX300_SY300_QL70_FMwebp_.jpg
B08461VC1Z,"Scarters Mouse Pad, Desk Mat Extended for Work from Home/Office/Gaming | Vegan PU Leather | Anti-Skid, Anti-Slip, Reversible Splash-Proof – Deskspread ~ Navy Blue & Yellow","Computers&Accessories,Accessories&Peripherals,Keyboards,Mice&InputDevices,Keyboard&MiceAccessories,MousePads",999.0,1995.0,50,4.5,7317,"Dimensions: 90 cm X 45 cm | Reversible Use - Navy Blue & Yellow Ochre | Material – Premium Vegan PU Leather|Deskspread by Scarters is a tough-built, anti-skid, anti-slip smart mouse pad/desk mat for use at your work station at the office or at home. It can also be used for after-hours gaming by professional gamers.|This mouse pad/desk mat is extended and can accommodate your laptop / Macbook, keyboard, mouse, notebook, coffee cup and stationery.|It has a comfortable resting surface ideal for typing, writing, sketching or gaming and is friendly for mechanical and optical mouse movement. Quick response for consistent in-game control. PU leather ensures no mouse lag while operating this mouse pad.|From more than one computer to iPads, it is ideal for all screens used by professionals and gamers. Easy to clean, and sanitise, this splash-proof and durable desk mat makes an ideal desk companion.","R21X3T7OXJDYF5,RFZ7PECSOYOD0,RCNWHX6JCJZ24,R13B46MR7D4UW6,R2WIO7GRU4X1VE,R15WY8KFOZPEO0,R1GZSDMDXLI6UA,R2GSFMREX0SZF0","Nice looking and good finish deskmat,Premium product compared to other desk mats,Nice deal! Go for it,Good desk mat,Feels good,Best mat,Worth every penny,pretty good","This is my first purchase of Scarters product. This is a good easy to clean deskmat. The mouse glides nicely and my keyboard holds the position, Both are required conditions for my kind of usage.It was  packed and delivered well in good condition.With both sides usable one can use this mat interchangeably.,Feels like a premium desk mat compared to the other mats I had tried from Amazon and the color scheme is also well thought out. Very easy to clean as well since the surface is kind of slippery and not very soft.,It’s been few weeks now, hence posting the review.This desk spread was available in my budget and looks great so went for it and now while it’s in use, it’s work as expected. I went for the Yellow and Blue one & as of this moment I am using the yellow side up as its in contrasts with my desk.Love the feel.Keeps my desk clean and free from scratches.Also easy to clean.Just go for it.#bhavneetapproved 😀,Good quality mat. Initially, i had to flatten it out properly but once set, it is the best. Looks elegant on the table and does the job well.,Feels good in terms of size.A bit smelly in the start.,Looks very high quality and elegant. Proper thickness allows it to use as writing base and also gets back to original shape after prolonged laptop usage. Overall extremely satisfied.,Very durable and easy to clean and looks great on the desk,does fade a but overall a good mat",https://m.media-amazon.com/images/I/31rWKVEYZOL._SX300_SY300_QL70_FMwebp_.jpg
B00K32PEW4,"Casio MJ-120D 150 Steps Check and Correct Desktop Calculator with Tax Keys, Black","OfficeProducts,OfficeElectronics,Calculators,Financial&Business",535.0,535.0,0,4.4,4426,"Dedicated Tax keys for calculation of price plus tax, tax amount, Price less tax.|Mark-Up: All the mark-up capabilities of an adding machine for simplified cost and profit calculations|Regular keys like %, square root and Memory, Screen Size: 22.9(W) x 94(L) mm|Dedicated +/- and Backspace Key|Indian Comma Marker for easy reading of numbers in Lakh & Crore. Can be set to show numbers in Million & Billion also.|Operation symbol on display (+, -. x, ÷) indicates the status of operation you are currently performing|Key Rollover: Key operations are stored in a buffer, so nothing is lost even during high-speed input","R1JB53IQ0AXIHW,RPKOAVSXXPSKU,R3AIW6ZYB8OS8W,R1FANNDP3KWHH8,R2ESITUL5GM8WX,R39Y7SUMSOWEBW,R6EAH6XUMX4SX,RXPO6LV61TV1T","Utilitarian,Excellent product,Good features,Good product with reasonable price,Super,Nice one,Average product,Value for money","Standard calculator. What you expect from a 12Digit calculator. Nothing more, nothing less,Excellent product,Good.,I Like this product. The product is genuine onky,Super product,Very good,Very average product,No issue with the product.",https://m.media-amazon.com/images/I/51yFKniMhcL._SX300_SY300_QL70_FMwebp_.jpg
B09F9YQQ7B,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black),"Electronics,HomeTheater,TV&Video,Televisions,SmartTelevisions",13999.0,24999.0,44,4.2,45237,"Resolution: HD Ready (1366 x 768) | Refresh Rate: 60 hertz | 178 Degree wide viewing angle|Connectivity: 2 HDMI ports to connect set top box, Blu-Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices | 3.5mm to connect your headphones | Bluetooth 5.0 to connect Bluetooth speakers, earphones and TWS earphones|Sound: 20 Watts Powerful Stereo Speakers | Dolby Audio | DTS Virtual: X and DTS-HD | Dolby Atmos pass through ARC port|Smart TV Features : Android TV 11 | Chromecast built-in | PatchWall 4 with IMDb integration | Kids Mode with Parental Lock | 75+ Free Live Channels | Universal search | Language Universe (16+ Languages) | India's Top 10 | Miracast | Supported Apps: Prime Video | Netflix | Disney + Hotstar | YouTube | Apple TV | 5000+ apps from Play Store | Auto Low Latency Mode | Quad core processor | Dual band Wi-Fi | 1GB RAM + 8GB Storage|Display: A+ Grade LED panel | Vivid Picture Engine | Detailed Picture Controls | Ultra bright screen | Dynamic contrast | Dynamic backlight|Warranty Information: 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase|Easy Returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided|Video capture format :avi, mp4,Included components :1 led tv, 2 table stand base, 1 user manual, 1 remote control, 4 screws,resolution :720p","R3CR9H6ABJ4Q4O,R2S5VBYYN51ELA,R1U0718A15KBBU,R9YRKNJ667H1E,RAWMG4UI4CZD3,R877Y6K5MW32G,RC458V57ETXDN,R2VOHT3T6361C5","Worth the price,Mi Smart Tv 32"" :- 7/10 average.,Worth using since 1.5 years,expect more from mi,Worth for money.,Good product,It’s good,Go for it without thinking twice.","Worth the price. I use the local cable providers set up. With my previous tv (Samsung) I was not facing this problem.  The only problem I am facing is each time I turn off the tv from the mains, I have to go to the settings and turn the settings on to tv speaker settings despite no other speaker or WiFi or blue tooth or cell phone being in the proximity. As a result I have stopped turning the tv off from the mains. I just use remote control to put it on stand by. BUT THIS IS A PROBLEM IN THE LONG RUN,,Display is very good. Sound is average iam using soundbar so no issues for me. Don't know how long it will last due to my previous mi 55 4 pro panel gone in 2.5 years. Bought this tv with 2 year warranty on panel.,improve the software response and improve the picture quality. worth for money for this budget (4K).,I have used 2-4 days. Picture quality looks good and impressive. Go for it..Hope long-term quality is also good.,This tv is very good but in this one thing bad is tha this tv some time get stop while playing only YouTube video but otherwise it's a good product,It’s good and value for money,Amazing pic and sound quality. 4K quality at this price. It's really good .",https://m.media-amazon.com/images/I/41611VFTGwL._SY300_SX300_QL70_FMwebp_.jpg
B07LFWP97N,"Gizga Essentials Laptop Bag Sleeve Case Cover Pouch with Handle for 14.1 Inch Laptop for Men & Women, Padded Laptop Compartment, Premium Zipper Closure, Water Repellent Nylon Fabric, Grey","Computers&Accessories,Accessories&Peripherals,LaptopAccessories,Bags&Sleeves,LaptopSleeves&Slipcases",269.0,1099.0,76,4.1,1092,"Innovative Design: This Laptop Case is made of Soft Nylon Material inside which protects your device from scratches and also has foam cushion around which insure 360˚ protection to your laptop.|Slim Profile: The slim design of Laptop handle sleeve allows men, women, girl, boy, college student you to use as a standalone case and carry only the essentials or place in your bag for added protection and Laptop is safe, easy to access, and glide smoothly and also has Front Accessories Hidden Pocket for your belonging.|A much Safer Way to Carry Laptop: The Laptop Sleeve Case Cover is made of four layer protective material like Premium Nylon Fabric which protects your accessories from scratches and bumps.|Designed for most 14 Inch Laptops and Ultrabook’s, Maximum Fit Size, and easy to use, practical design and exquisite workmanship.|External Dimension: 28 cm X 38 cm X 3.5 cm, Light Weight: 146 Grams","R306AT7RAPPB4F,R13JZJWRO3P3CG,R14BZPIXU4V009,R2OJGM7XU1KK02,R32XRJ1D68UAD7,R3681SST4J2Y3Q,R12QP5JRRTJNES,R1APJCJMBLJK5J","Nice product,Not bad,good sleev,Very Good Product At Rs 290,Good purchase,Ok,Good product,Good","Nice product,Not bad..,Its a good sleev for 14 inch laptop. Only flaw is that zip is a bit tight.,I ordered this Product for My Hp 14s Laptop.I Am Not Expecting Not Much Ar This Price but The Quality Of this Product Is Is Really Good.Agar koi Apne Laptop ke Liye Ek Cheap Good Product value For Money Product chahata hai.Wo Ye Product Le sakta hai..Meterial Is good.I am Not Saying Best And premium but at this price it Is Good.I am satisfied with my Product.,Actually it is far better than I expected, cloth material is good, stichting is nice, zipper works smoothly and it has a perfect fit for a 14-inch laptop of mine.,Instead of cloth could have been some synthetic material like backpack then it'd have been good. This doesn't look presentable.,Very good product in that cost...,Good",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51rzz4zoUBL._SX300_SY300_QL70_FMwebp_.jpg
B0746N6WML,"Parker Vector Camouflage Gift Set - Roller Ball Pen & Parker Logo Keychain (Black Body, Blue Ink), 2 Piece Set","OfficeProducts,OfficePaperProducts,Paper,Stationery,Pens,Pencils&WritingSupplies,Pens&Refills,StickBallpointPens",341.0,450.0,24,4.3,2493,"This charming looking pen is made up of ABS plastic and stainless steel body enhanced by a clean camouflage print|The cap-on/cap-off action enables the swift flow of writing and easy handling of the pen.|It comes with paper Quink Ink which offers smoother, safer, and reliable writing|Stainless steel arrow head clip makes it more appealing and will help you in keeping your attractive vector secure in your pocket|2 years warranty against manufacturing defects","R37OWPWWYU7L3G,R2AQ3J8DYODY55,RA0RPO7G5XXOL,R1FPO08RUBD4EV,RY9JUX3BONIOX,R39E5IAGZK66QW,R28QG0162ONGDW,R1BZN1SP6YIRH2","Good,Made for special ones,Good Product,Awesome,Gift given in birthday and other,Good,good,Pen is Best Gift for Everyone.","Good,Amazing,Nice pen and keychain,I just live it,This is the best thing to gift other,Good,good,I bought it for my sister's Kid who's 11years old because he has a wish of using Parker Pen. So I made his wish come true.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41Uk8sX-WkL._SX300_SY300_QL70_FMwebp_.jpg
B07W9KYT62,"TP-Link AC1200 Archer A6 Smart WiFi, 5GHz Gigabit Dual Band MU-MIMO Wireless Internet Router, Long Range Coverage by 4 Antennas, Qualcomm Chipset","Computers&Accessories,NetworkingDevices,Routers",2499.0,3999.0,38,4.4,12679,AC1200 Dual-Band Wi-Fi —— 867 Mbps at 5 GHz and 400 Mbps at 2.4 GHz band|MU-MIMO Technology —— Simultaneously transfers data to multiple devices for 2× faster performance|Boosted Coverage —— Four external antennas equipped with Beamforming technology extend and concentrate the Wi-Fi signals|Access Point Mode —— Supports AP Mode to transform your wired connection into the wireless network|Easy Setup —— Set up your Wi-Fi in minutes with the TP-Link Tether app.,"RS0YPV8CGGS8R,R3LR647NBSDMCU,R3INDETNPWMHWX,R2N03PA780KAJD,R1I4DIVJ3IZNGG,R3LGQPRXIGK0OZ,R9H7E21WJPRKL,R662AI3F4SL2W","👎Disappointed 👎Review after 1 year 3 months of usage,Good product and received latest V4,Good Budget Gigabit Router with Beamforming and multiple options in firmware,Range is issue for 5g every where,Value For Money,Go for it,Super 👍,Signal, support, install","I really liked this router for a smallish space. The coverage never dropped and was mostly consistent.However it suddenly developed some snag and stopped connecting to the internet. Apparently the Ethernet port got damaged somehow. I tried calling TP Link service center numbers and realised how bad their service is. It's the first time in my life that a router has broken and that too after just over a year's usage. And to make it worse there's dismal after sales service.I tried to buy a replacement from tp link but that router came with problems as the connection wasn't stable. I think I'll finally look towards other router makers and avoid tplink product until maybe they start caring more for their costumers. Hopefully I'll find a good maker .,Good Router,After researching lot I settled on TP link A6,I was looking for better range router, this Router really worth the price. Dual band, guest wifi. I upgraded from tenda n301, and performance is really good.Range for 5Gz is not that good as 2.5Gz but which is accepted and no other routers in this range can provide better than this.,I was using Tenda AC 10 router (since 2019) for 100Mbps connection from Local ISP (Mach1 Broadband, Mumbai). Most of devices (5 Mobiles, 4 Laptops, 1 Firestick) at my home work on 5Ghz except 1 CCTV camera. Range of Tenda AC 10 was good and used Digisol AC750 repeater for farthest room of my 2 BHK home.In recent lightning strike in Mumbai, power adapter of Tenda AC10 got burned out and performance issues creeped in with replacement adapter. I was searching for router with good range and speed within my budget. I tried 2 routers (Mercusys AC1900 MR50G & TP Archer C80 AC1900) before this. Both Routers didn't meet my expectation. Range and speed of these 2 routers were poor than my earlier Tenda AC10. Amazon accepted returns without a single question. Thumbs up to Amazon.After some more research, I zeroed on TP link Archer A6 & C6. As per comparison on TP link website both are identical routers. After doing some more research on blogs and reviews, I found that Archer A6 is the latest model and had slightly better processor (both from Qualcomm). Hence purchased Archer A6. Feature of Onemesh is added advantage for adding onemesh repeaters in future. Separate Wifi SSID (with same strength on both 2.4 & 5 Ghz) as unnamed wifi can be seen on wifi analyser, as per TP link support page, this is dedicated wifi link for Onemesh repeaters.Now for router, Router is same as Tenda AC10 for coverage, it can not cover farthest room in 2BHK on 5Ghz. 2.4 Ghz band can cover 2BHK house, but speed is around 30 Mbps on 100 Mbps plan. However, speed on Archer A6 is better that Tenda AC10. I'm getting 90 Mbps upload and download consistently on devices 5~15 feet apart in 5Ghz. TP Link Archer A6 is better than costlier AC1900 routers. Just for info, I received US version (v2) of router instead of EU version mentioned on TP Link India website. Hence, firmware on TP Link India website will not match with device firmware. However, this device has auto update option directly from Internet. Also, router can be managed by TP-Link Tether app remotely (on internet even tough not connected on same wifi) by login using TP link account on both router and Tether app.By trying so many routers, i understood that 5Ghz range will be week even with costliest router. Instead of using Digisol AC750 repeater, i installed my old Tenda AC10 in repeater mode for 5Ghz (2.4 Ghz disabled). Now my complete home is covered by 5Ghz signal. In the farthest room i receive download & upload speed of around 75 Mbps.I also tried old TP link Archer C50 which i had purchased when abroad, performance is not good in terms of speed and range as it lacks Gigabit ports, Beam-forming & MU-MIMO.My ISP has connected my link on Gigabit port of their switch in my society. However, cabling is only 2 pair CAT 5e which supports max 100 Mbps (full duplex). I will try to get cabling changed to either 4 Pair CAT 5E or CAT6 from ISP and check the performance. I will update review after cabling change.So in the nutshell i would recommend to go for router with Gigabit ports, Beam-forming & MU-MIMO even if your internet speed is less than 100Mbps as it is future proof. TP Lnk Archer A6 is good router meeting all requirement within the budget.Hope this review is useful in search of good future-proof router.------------------------------------------------------------------------------------------------------------------------------Edit 1:My ISP tried to replace my connection to FTTH and this router was connected to Fiber ONU using Gigabit Port. It worked only for 15 mins. Max speed was 230 Mbps. ISP was not able to resolve the FTTH issue and changed cable to 4 Pair CAT-5e, which supports Gigabit transmission. Now net speed is around 160 Mbps. My internet plan is 100 Mbps. I'm happy with the speed. I have asked ISP to change my connection to FTTH at last. Tenda AC10 is now working as wired repeater connected on gigabit port of Archer A6 using CAT5e cable. Now complete home received stable wifi of 160 Mbps on 5Ghz band.I will update once again when FTTH connection is successful.,Good product till now 1 month,I am very Satisfied.,I am really satisfied with this product as earlier my phone is keep getting wifi disconnected and I used to reconnect it and the same way VPN  is keep getting reconnecting in my laptop hence my teams call used to disconnect during the meeting.. Now I am happy with this product where my vpn is not reconnecting even internet goes down and if any flatuations in the network as well.. Finally i am not seeing any issue with this router.. It is helping me during work from home 🏠,Please go ahead,Its easy to use, easy to install , more function to control the router",https://m.media-amazon.com/images/I/41VDUqScJFL._SX300_SY300_QL70_FMwebp_.jpg
B0B5ZF3NRK,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red","Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables",349.0,599.0,42,4.1,210,"FAST AND STABLE CHARGING: Flexible USB type c cable, broad internal cabling made of copper and nickel ensures that power reaches your device much faster. 60% charging capacity in around 30 minutes with the original charger adapter.|EXTRA TOUGH, EXTRA SLEEK: Our premium, intricate flat wire not only makes the cable durable and long lasting to suit a variety of everyday connection needs but also ensures it lasts several times longer than standard cables.|RELIABLE AND SAFE: The smart chip inside it can intelligently identify the current required by your device to prevent it from overheating and overcharging.|HIGH SPEED DATA SYNC: Supports data transmission at up to 480 Mbps, which can save a lot of time when transferring data such as files, photos, music, movies, videos, etc. between your phone and other devices.|WIDE COMPATIBILITY: The Type C cable is compatible with all the latest android smart phones, earbuds & tablets with type c ports. On the other end, USB Type A connector can be used to charge your phone from any standard wall charger.","R27HJ954EMEOQK,R2EPGPZGPWXR4I,R1KUXERHI948E7,R1YRGKI6652QR,R3DCUTJ6CQCASZ,R11TECZ2LD0OKP,R276HYHWQ5B09O,R2HOVRWP63K3OL","Good.,Good product,Ultimate product,Good Product,Not that good. But ok for the price.,Fast cable,Fast charging 👍,Best Alternative to Original Cable","Working well and fast Charing as claimed. Pice is at highside. Good item.,Good working worth of money 💰,It is an awesome cable i got it from Amazon. Do charge my phone in a fast way.,The cable is good in quality and charges fast , got it in good deal in the sale .,It's not a fast charger. It says fast charge but it takes forever to charge. But the wire is strong and durable.,Super fast,Charging very fast👍Good product 👍,Works for both DASH and WARP Charging. Good build quality.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41SNaWjuZWL._SX300_SY300_QL70_FMwebp_.jpg
B08D9MNH4B,"HP Deskjet 2723 AIO Printer, Copy, Scan, WiFi, Bluetooth, USB, Simple Setup Smart App, Ideal for Home.","Computers&Accessories,Printers,Inks&Accessories,Printers",5899.0,7005.0,16,3.6,4199,"Warranty and installation facility (if exists) : 1 year on-site warranty|Compatible OS: Windows 10.7; MacOS Sierra v10.12 (previously OS X), macOS High Sierra v10.13, macOS Mojave v10.14, macOS Catalina v10.15 , Ideal usage: Home, Resolution: Up to 1200 x 1200 DPI , Duty cycle: up to 1000 pages ; HP Customer Care Contact No.|Ink Cartridge: HP 805 Black Original Ink Cartridge,HP 805 Tri-Colour Original Ink Cartridge (Note: Only setup ink cartridge will be supplies with the box)|Printer type: Inkjet; Functionality : Multi- function; Printer output :Color|Pages per minute: Black: Up to 7.5 ppm (ISO); Colour:Up to 5.5 ppm (ISO); Cost-per-page|Page Size Supported : A4; B5; A6; DL envelope , Paper tray capacity: Input: 60-sheet input tray; Output: 25-sheet output tray|Connectivity : High-speed USB 2.0 Connectivity, Wifi (Refer setup guide uploaded just below technical Detail section to understand the steps to connect via WiFi/USB)","R36ZW65JOPFS8L,RAEGRKQ26HAKB,R3U1GKVTCQ21OO,RAHRN3DS37LUC,R176NMLL4UKOG4,R1OZH39239I73K,RS9AG75KQ5ZWV,RSG6CEI9TVLPB","Worth it for the price,Ink goes very fast,Best print Quality.,Not everything looks right.,It's nice,Good one,Good for home printing and school assigmntsnment,After every 100 copy cartridge has to be replaced","Wifi ability to connect with the printer is not very good,I did my first print and ink gone quickly as water evaporates under sun. LolI'm doing an exchange.,Good products and Very good print Quality.,The printer came loosely put into the HP printer box without any of the usual styrofoam packing. It was rattling in the box before being opened.After a couple of days of very light use, probably no more than 10-20 pages, both printer cartridges ran low, and the black already ran out. I had to replace it.When I was installing the printer, I had noticed that the cartridges did not have the protective tape over them. Didn’t think much of it then.It feels like this was a printer that was being used somewhere and they put it into a new box when shipping. Or someone opened a new box, inserted used cartridges, and took out the new ones.The scanner also does not seem to work.The printing is fine and works. I think the problem is with the company that sold and shipped it to me — something’s amiss here.,It's nice but take time to installation which cause trouble at once after that it's easy to use,Best one for home need!,Got delivered today and I set up using the cable and fired few prints.. Print quality is good. Need to see how long the catridge lasts..but for home purpose and medium usage I think it works,There is some serious issue with the product, it is not working now, need service engineer to repair it.",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31ulmi5lTYL._SX300_SY300_QL70_FMwebp_.jpg
B078G6ZF5Z,"Oraimo 18W USB & Type-C Dual Output Super Fast Charger Wall Adapter PE2.0&Quick Charge 3.0 & Power Delivery 3.0 Compatible for iPhone 13/13 Mini/13 Pro Max/12/12 Pro Max, iPad Mini/Pro, Pixel, Galaxy, Airpods Pro","Electronics,Mobiles&Accessories,MobileAccessories,Chargers,WallChargers",699.0,1199.0,42,4.0,14403,"🎁【18W Fast Charging- Always Speedy】Two ports pump out up to 18 watts of power, enabling simultaneous fast charging for two devices. 18W Type-C output port to give the latest devices a full-speed charge.|🎁【Universal Compatibility】Support all iPhone and Android Fast Charge, Quick Charge protocols like PD3.0, QC3.0, PE2.0, etc.Support all Android fast charge protocols, QC3.0, PE2.0, Dash Charge, VOOC, etc. Perfectly fits the charging needs of iPhone 13/13 Mini/13 Pro/13 Pro Max/12/11/11 Pro/11 Pro Max/XS/XR/SE/X/8 Plus, AirPods Pro, iPad series, Galaxy S21/S20 series, Note20/Note10/S10/S9, Pixel series, Nintendo Switch, and more.|🎁【PE2.0,PD 3.0 & QC 3.0】: Equipped with a 18W Power Delivery,3.0 port, and an 18W Quick Charge 3.0 port, the charger allows for charging two devices simultaneously|🎁【Safe and Reliable】This UL-certified USB C charger With the built-in intelligent chip, the wall charger matches the current as your device needs automatically, ensure safety and protection for your devices. No matter how fast it charges, you won’t have to worry about your phone heating up at all. A combination of 6 safety features that work together to provide ultimate protection for you and your devices|🎁【 Ultra-Fast Type-C Cable Included】 Oraimo 18W fast charger adapter comes with a fast charging type-c cable, It enables full speed charging and syncing to new Type-C models in the market.","R1DSLJ58BW45MG,RZF2IS7TK6MF4,RLAJSE9228SAA,RHZFWFPW57PEH,R5V3SEBXEYTV9,R3QW79LOKH6EDA,R15LLZLNGUHHTJ,R2NS5ZCYJFF5KE","Good,NICE 👍 IN VALUE.PARACASED ON TWO OLY,Working fine,Good product,Good one,Good one,Very good product,Decent product, worth every penny","Expect it will last long, price wise it's a good product. Till date it's working well.,One slot got out of order and one using now.value of money and second slot of the charger is average to use.🤪🤪🤪😂😂🇮🇳,Good quality no issues till now working fine with 5v 2ampAs it is 10 watt charger.,Fast charging,Yes it's very nice,https://m.media-amazon.com/images/I/61pgVx61I7L._SY88.jpg,Amazing product. Great charging power even two devices  connected with the charger. I charged my pixel 6a and wireless headphone together, both get charged quickly. But issue with the build quality. I once by mistake sat in the charger and the socket end of it broke from the edges and came out completely. I had to fix that with a fevi quick. Now working fine . Overall a very good product. Don't think, just go for it.,It's a good product for this price range. Works fine.",https://m.media-amazon.com/images/I/31gNcDrEskL._SX300_SY300_QL70_FMwebp_.jpg
